"07459: Befolkning, etter statistikkvariabel, region, kjønn, alder og år"

"Personer";"0 Hele landet";"Kvinner";"12 år";30004;27419;28864;29702;30740;30700;30268;30303;30385;30624;31159;30733;30244;30572;30724;29797;29456;30140;30541;30618;31367;31319;32086
"Personer";"0 Hele landet";"Kvinner";"13 år";31586;26434;27484;28885;29809;30829;30791;30374;30423;30545;30804;31338;30897;30397;30756;30933;29964;29656;30325;30677;30750;31494;31406
"Personer";"0 Hele landet";"Kvinner";"14 år";32213;25897;26463;27524;28997;29933;30932;30927;30464;30578;30755;30983;31522;31080;30559;30945;31100;30138;29844;30441;30786;30853;31564
"Personer";"0 Hele landet";"Kvinner";"15 år";31685;25623;25925;26517;27654;29081;30014;31045;31025;30605;30744;30915;31113;31682;31266;30727;31121;31319;30322;30028;30554;30887;30933
"Personer";"0 Hele landet";"Kvinner";"16 år";33171;25276;25707;25993;26662;27760;29236;30139;31182;31173;30781;30945;31100;31335;31921;31498;30975;31399;31573;30523;30214;30722;30962
"Personer";"0 Hele landet";"Kvinner";"17 år";32960;25957;25421;25851;26196;26797;27887;29348;30314;31378;31355;30933;31150;31264;31576;32160;31705;31233;31614;31772;30672;30367;30826
"Personer";"0 Hele landet";"Kvinner";"18 år";32582;26211;26128;25577;26041;26377;26928;28031;29513;30457;31579;31562;31155;31359;31499;31802;32391;31933;31480;31840;31982;30861;30518
"Personer";"0 Hele landet";"Kvinner";"19 år";32566;26407;26502;26385;25937;26309;26623;27178;28321;29821;30794;31929;31982;31522;31769;31790;32086;32579;32071;31621;31912;32067;30933
"Personer";"0 Hele landet";"Kvinner";"20 år";32123;26731;26484;26612;26617;26098;26516;26852;27371;28630;30176;31166;32490;32401;32002;32026;32186;32302;32828;32253;31815;32019;32088
"Personer";"0 Hele landet";"Kvinner";"21 år";31753;26788;26852;26637;26859;26840;26252;26716;27055;27757;29104;30711;31847;33083;32905;32448;32539;32534;32593;33054;32531;32005;32081
"Personer";"0 Hele landet";"Kvinner";"22 år";31117;26587;26962;27038;26970;27091;27098;26555;27034;27533;28348;29765;31526;32603;33787;33535;33004;32869;32912;32920;33458;32688;32099
"Personer";"0 Hele landet";"Kvinner";"23 år";30245;27835;26753;27176;27423;27226;27450;27509;27000;27619;28267;29126;30723;32440;33443;34511;34230;33535;33339;33310;33285;33822;32860
"Personer";"0 Hele landet";"Kvinner";"24 år";30199;29364;28053;27021;27562;27716;27535;27788;27973;27717;28447;29144;30177;31716;33421;34295;35298;34775;34071;33854;33806;33822;34112
"Personer";"0 Hele landet";"Kvinner";"25 år";30157;31292;29639;28309;27454;27789;28079;27948;28162;28712;28672;29452;30242;31291;32886;34418;35253;36051;35420;34780;34469;34470;34230
"Personer";"0 Hele landet";"Kvinner";"26 år";30546;31813;31507;29867;28751;27758;28117;28523;28437;29047;29660;29658;30561;31328;32444;33833;35415;35952;36683;36003;35357;35143;34904
"Personer";"0 Hele landet";"Kvinner";"27 år";30619;33433;31997;31716;30240;28996;28045;28520;29024;29270;29944;30555;30616;31534;32367;33459;34663;36145;36507;37249;36612;36110;35591
"Personer";"0 Hele landet";"Kvinner";"28 år";30481;34036;33572;32151;32026;30502;29232;28446;29024;29775;30184;30732;31445;31511;32514;33333;34220;35234;36601;37028;37725;37214;36388
"Personer";"0 Hele landet";"Kvinner";"29 år";31100;33713;34206;33718;32446;32254;30775;29584;28801;29640;30517;30966;31397;32170;32350;33314;33995;34793;35648;36962;37415;38288;37473
"Personer";"0 Hele landet";"Kvinner";"30 år";30515;35024;33809;34311;33968;32599;32522;31054;29941;29306;30309;31121;31568;32072;32915;33014;33923;34362;35115;35955;37281;37899;38433
"Personer";"0 Hele landet";"Kvinner";"31 år";30280;34750;35131;33921;34544;34088;32747;32742;31353;30412;29890;30841;31557;32085;32554;33413;33407;34271;34616;35320;36174;37654;38027
"Personer";"0 Hele landet";"Kvinner";"32 år";30311;34189;34870;35206;34180;34675;34226;32959;33011;31747;30931;30282;31252;32014;32616;33035;33808;33579;34420;34818;35522;36480;37748
"Personer";"0 Hele landet";"Kvinner";"33 år";29736;34013;34269;34995;35404;34310;34806;34437;33138;33342;32190;31289;30737;31675;32485;33035;33379;34106;33812;34625;34968;35879;36526
"Personer";"0 Hele landet";"Kvinner";"34 år";28544;33646;34080;34334;35135;35521;34451;35013;34658;33448;33738;32620;31672;31157;32129;32876;33390;33628;34271;33998;34763;35260;35983
"Personer";"0 Hele landet";"Kvinner";"35 år";29323;33258;33690;34117;34477;35219;35606;34636;35207;34966;33798;34138;32950;32019;31601;32509;33172;33727;33763;34474;34148;35043;35352
"Personer";"0 Hele landet";"Kvinner";"36 år";29542;32462;33280;33749;34231;34571;35332;35759;34842;35457;35312;34121;34466;33271;32379;31933;32831;33380;33975;33945;34599;34410;35045
"Personer";"0 Hele landet";"Kvinner";"37 år";30220;31651;32515;33335;33866;34347;34621;35467;35933;35065;35768;35598;34391;34768;33584;32701;32182;33046;33545;34153;34097;34780;34475
"Personer";"0 Hele landet";"Kvinner";"38 år";31352;31408;31674;32534;33453;33961;34402;34749;35591;36134;35331;36031;35835;34680;35081;33853;32968;32360;33250;33707;34252;34297;34814
"Personer";"0 Hele landet";"Kvinner";"39 år";32678;31184;31409;31687;32667;33533;34010;34471;34882;35790;36381;35583;36260;36102;35012;35348;34062;33121;32532;33400;33835;34425;34382
"Personer";"0 Hele landet";"Kvinner";"40 år";29431;31356;31211;31425;31752;32694;33597;34092;34540;35027;36030;36579;35798;36475;36359;35218;35533;34239;33240;32701;33516;33954;34477
"Personer";"0 Hele landet";"Kvinner";"41 år";28139;31399;31351;31245;31504;31770;32747;33674;34166;34678;35236;36241;36776;36047;36651;36557;35406;35739;34358;33354;32815;33625;34004
"Personer";"0 Hele landet";"Kvinner";"42 år";25249;31143;31365;31358;31274;31538;31813;32793;33750;34276;34845;35431;36430;36982;36244;36848;36730;35553;35857;34465;33435;32962;33703
